v2Version|v3Version|codegenVersion|timestamp|commit|language|job|spec|generate outcome|build outcome|spec url
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|spring|springboot|petstore-with-fake-endpoints|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|spring|springboot|petstore|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|spring|spring-cloud|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|spring|spring-cloud|petstore|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|spring|spring-mvc-v3|petstore3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|spring|spring-mvc-v3|petstoreMixed3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|spring|springboot-v3|petstore3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|spring|springboot-v3|petstoreMixed3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|jaxrs-spec|jaxrs-spec-v3|petstore3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|jaxrs-spec|jaxrs-spec-v3|petstoreMixed3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|jaxrs-spec|jaxrs-spec|petstore-with-fake-endpoints|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|jaxrs-spec|jaxrs-spec|petstore|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|nodejs-server|nodejs-server|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|nodejs-server|nodejs-server|petstore|success|error|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|nodejs-server|nodejs-server-v3|petstore3|success|error|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|nodejs-server|nodejs-server-v3|petstoreMixed3|success|error|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|java|java-resteasy|petstore-with-fake-endpoints|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|java|java-resteasy|petstore|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|java|java-jersey2|petstore-with-fake-endpoints|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|java|java-jersey2|petstore|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|java|java8|petstore-with-fake-endpoints|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|java|java8|petstore|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|java|java-jersey2-v3|petstore3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|java|java-jersey2-v3|petstoreMixed3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|java|java8-v3|petstore3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|java|java8-v3|petstoreMixed3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|java|java-okhttp-gson-v3|petstore3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|java|java-okhttp-gson-v3|petstoreMixed3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|java|java-okhttp-gson|petstore-with-fake-endpoints|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|java|java-okhttp-gson|petstore|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|java|java-resteasy-v3|petstore3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|java|java-resteasy-v3|petstoreMixed3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|python|python|petstore-with-fake-endpoints|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|python|python|petstore|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|python|python-v3|petstore3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|python|python-v3|petstoreMixed3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|jaxrs-cxf-client|jaxrs-cxf-client|petstore-with-fake-endpoints|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|jaxrs-cxf-client|jaxrs-cxf-client|petstore|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|jaxrs-cxf-client|jaxrs-cxf-client-v3|petstore3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|jaxrs-cxf-client|jaxrs-cxf-client-v3|petstoreMixed3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|jaxrs-resteasy|jaxrs-resteasy-java8|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|jaxrs-resteasy|jaxrs-resteasy-java8|petstore|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|jaxrs-resteasy|jaxrs-resteasy-v3|petstore3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|jaxrs-resteasy|jaxrs-resteasy-v3|petstoreMixed3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|csharp|csharp-v3|petstore3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|csharp|csharp-v3|petstoreMixed3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|csharp|csharp-standard|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|csharp|csharp-standard|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|csharp|csharp-standard-v3|petstore3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|csharp|csharp-standard-v3|petstoreMixed3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|csharp|csharp|petstore-with-fake-endpoints|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|csharp|csharp|petstore|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|jaxrs|jaxrs-server-v3|petstore3|failure|error|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|jaxrs|jaxrs-server-v3|petstoreMixed3|failure|error|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|jaxrs|jaxrs-server|petstore-with-fake-endpoints|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|jaxrs|jaxrs-server|petstore|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|typescript-angular|typescript-angular-v8-with-npm-v3|petstore3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|typescript-angular|typescript-angular-v8-with-npm-v3|petstoreMixed3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|typescript-angular|typescript-angular-v6-with-npm-v3|petstore3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|typescript-angular|typescript-angular-v6-with-npm-v3|petstoreMixed3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
